Right bundle branch block with left posterior fascicular block 	DOID:13209
malignant neoplasm of nipple and areola of female breast (disorder)	DOID:11889
Lipoma of skin (disorder)	DOID:10188
DEL CASTILLO disorder	DOID:0050457
Deep seated dermatophytosis	DOID:13368
malignant tumor of splenic flexure 	DOID:12191
Congenital ocular coloboma 	DOID:12270
adenocarcinoma of cecum (disorder)	DOID:3039
Photodermatitis disorder	DOID:3159
uterine corpus epithelioid leiomyoma	DOID:13951
Nuclear senile cataract disorder	DOID:13963
Islet cell hyperplasia	DOID:13317
malignant peripheral nerve sheath tumor dup morphologic abnormality	DOID:5940
LEOPARD syndrome	DOID:14291
Sideroblastic anaemia	DOID:8955
Inflammatory disease of breast & mastitis	DOID:10690
Sandflyborne phleboviral disease	DOID:11360
heart fibrosarcoma	DOID:6033
disorder of acoustic nerve 	DOID:12657
monocytic leukemia	DOID:8527
postpartum severe preeclampsia	DOID:13129
hemangiopericytic tumor	DOID:3850
betaGalactosidase deficiency	DOID:3322
Vulvitis disorder	DOID:3901
large cell acanthoma	DOID:4321
malignant mesenchymoma	DOID:5758
rhabdomyosarcoma of the bile duct	DOID:3254
Blastomycosis & Chicago disease or Gilchrists disease or North American	DOID:12663
Cavernous haemangioma (disorder)	DOID:483
Bowen's disease of penis (disorder)	DOID:8872
HERPES GENITALIA	DOID:8704
Islet cell neoplasm	DOID:1799
Thyroid hormone resistance syndrome disorder	DOID:11633
Sweat gland tumor (morphologic abnormality)	DOID:2664
Refetoff syndrome (disorder)	DOID:11633
unspecified (disorder) malignant neoplasm of central nervous system	DOID:3620
Hordeolum externum (disorder)	DOID:13134
Scheuermann disease	DOID:13300
Balanoposthitis disorder	DOID:13031
nodular prostate with urinary retention	DOID:13206
tumor of the Adrenal gland	DOID:3953
Pleomorphic liposarcoma (morphologic abnormality)	DOID:5702
thyrotoxic exophthalmos	DOID:12362
Infectious Disease by Gnathostoma (disorder)	DOID:11379
Non-neoplastic urinary tract syndrome	DOID:18
benign Rolandic epilepsy (disorder)	DOID:3329
Postoperative hypothyroidism 	DOID:1458
Good syndrome	DOID:0060028
gestational ovarian choriocarcinoma	DOID:7591
Iodinedeficiencyrelated endemic goitre	DOID:13198
cervical large cell neuroendocrine carcinoma	DOID:6659
primary cerebellar degeneration disorder	DOID:9277
acute otitis externa, diffuse	DOID:10518
ovary neuroendocrine neoplasm	DOID:3002
postgastrectomy syndrome	DOID:8439
CLL/SLL with Unmutated IGVH	DOID:8144
chiasma disease	DOID:5655
choroid plexus carcinoma	DOID:5648
epithelial-myoepithelial carcinoma	DOID:5309
Spondylogenic compression of lumbar spinal cord	DOID:2247
tethered spinal cord syndrome	DOID:1089
Hypomelia Hypotrichosis Facial hemangioma disease	DOID:0050536
Parosteal Osteosarcoma	DOID:3373
basidiobolomycosis	DOID:0050278
chronic pericementitis (disorder)	DOID:824
Oriental liver fluke disorder	DOID:13767
acute proliferative glomerulonephritis 	DOID:13138
Hirschsprung disease	DOID:10487
carcinoma in situ of stomach disorder	DOID:9138
malignant neoplasm of uterus, part unspecified 	DOID:363
gingival disease	DOID:1483
tumor of thorax 	DOID:5093
uterine disease	DOID:345
Excessive tear production 	DOID:13757
mucopolysaccharidosis III	DOID:12801
hand dermatosis	DOID:3158
Idiopathic aortitis 	DOID:2508
Intermittent squint disorder	DOID:1942
Compression of brain (disorder)	DOID:11457
Necrotizing enterocolitis in fetus OR newborn 	DOID:8677
Allergic purpura disorder	DOID:11123
chronic salpingitis and oophoritis disorder	DOID:12265
Brachial neuritis (disorder)	DOID:3689
Silver Russell Dwarfism	DOID:14681
Common cold disorder	DOID:10459
meningitis	DOID:9471
Combined immunity deficiency NOS (disorder)	DOID:628
mediastinum seminoma	DOID:6249
unilateral hypoactive labyrinth	DOID:9496
anal canal Paget's syndrome	DOID:8119
Mandibulofacial dysostosis or Franceschetti syndrome	DOID:2908
papillomatosis of the breast	DOID:1634
ovarian serous adenofibroma	DOID:5474
Oriental liver fluke disease	DOID:13767
benign Schwannoma of mediastinum	DOID:7922
Siemerling-Creutzfeldt syndrome	DOID:10588
ovarian endometrioid cystadenoma	DOID:7191
epithelioid haemangioma	DOID:474
Qualitative platelet deficiency NOS disorder	DOID:11125
Atypical follicular adenoma (morphologic abnormality)	DOID:8292
growth hormone producing pituitary tumor	DOID:5716
cognitive disorder	DOID:1561
renal cell adenoma	DOID:2697
Congenital junctional epidermolysis bullosa (disorder)	DOID:3209
Gonococcal cystitis (acute)	DOID:13690
Pneumonitis due to fumes and/or vapors 	DOID:551
virus infection	DOID:934
post-traumatic stress disorder	DOID:2055
acute epiglottitis with obstruction disorder	DOID:9398
Leukoplakia of penis 	DOID:8738
Myeloid leukemia NOS without mention of remission	DOID:8692
uvula cancer	DOID:8635
adenomatoid tumor (morphologic abnormality)	DOID:746
spindle cell squamous carcinoma of skin disorder	DOID:5536
Megacolon excluding Hirschsprung's disease	DOID:11372
pediatric Multilocular cystic renal tumor	DOID:7762
bilirubin encephalopathy	DOID:2382
Medullary thyroid carcinoma 	DOID:3973
MELAS disease	DOID:3687
Costochondritis NOS disorder	DOID:14021
Post-inflammatory pulmonary fibrosis (disorder)	DOID:12123
BCECTS	DOID:3329
Thomas' disease	DOID:14784
Dyspepsia, indigestion NOS	DOID:2321
Dissemin. intravascular coag.	DOID:11247
Methemoglobinemia (disorder)	DOID:10783
Krishabers disease	DOID:11569
Farber syndrome	DOID:0050464
Infantile nephropathic cystinosis disorder	DOID:1062
Addisons disease NOS	DOID:13774
SPONDYLOTHORACIC DYSOSTOSIS	DOID:0050568
germ cell tumor of ovary (disorder)	DOID:2156
Granulomatous Amebic Encephalitis due to Acanthamoeba	DOID:0050246
Kummells disease disorder	DOID:6603
Ectropion of eyelid disorder	DOID:1570
Sylvatic yellow fever	DOID:9682
Polycythaemia	DOID:8432
acquired thrombocytopenia (disorder)	DOID:11126
Gastritis 	DOID:4029
type 1  Ehlers-Danlos syndrome	DOID:14720
Marable's disease	DOID:9892
Diffuse lymphoma	DOID:8675
Kernicterus  due to isoimm	DOID:12043
malignant mesenchymal tumor of gallbladder	DOID:4058
Aarskog syndrome [dup] 	DOID:6683
disorder of porphyrin metabolism 	DOID:13268
Ca sigmoid colon disorder	DOID:12192
Coccidiosis & intestinal	DOID:2113
Other chorioretinitis and retinochoroiditis (disorder)	DOID:8886
Epileptic seizures - myoclonic (disorder)	DOID:308
cholecystitis without calculus disorder	DOID:2828
central epithelioid sarcoma	DOID:7492
Bursitis of elbow	DOID:12581
Dermoid cyst of skin (finding)	DOID:13691
Schistosis (disorder)	DOID:10330
FAMM disease	DOID:10041
acquired hypogammaglobulinemia	DOID:12177
Autoimmune hemolytic anemias	DOID:718
urethral Fibroepithelial polyp	DOID:8108
polydactyly	DOID:1148
Addisons disease disorder	DOID:13774
Clear cell hidradenoma morphologic abnormality	DOID:5443
Vertigo, vestibular disease	DOID:3426
Embryonal carcinoma NOS morphologic abnormality	DOID:3308
Fever: [typhoid] or [enteric]	DOID:13258
Meniere's disease	DOID:9849
Eclampsia in puerperium (disorder)	DOID:13593
Synovitis disorder	DOID:2703
carcinoma in situ of skin of lower limb including hip	DOID:8687
MPS-II  Mucopolysaccharidosis	DOID:12799
Megacolon excluding Hirschsprung's syndrome	DOID:11372
Algoneurodystrophy NOS 	DOID:14022
nose and throat autoimmune disease of eyes ear	DOID:0060030
adenosine deaminase deficiency	DOID:5810
Budd-Chiari disorder	DOID:11512
jawwinking syndrome	DOID:560
Patent foramen ovale (disorder)	DOID:13620
biliary atresia, congenital	DOID:13608
Gaseous pericholecystitis	DOID:9765
Langerhan's cell histiocytosis 	DOID:2571
prostatitis	DOID:14654
HELLP syndrome	DOID:13133
bronchioloalveolar adenocarcinoma	DOID:4926
Carrion's syndrome	DOID:0050398
Short Stature-Onychodysplasia.	DOID:1925
Iodinedeficiencyrelated endemic goitre unspecified	DOID:13198
varicose veins	DOID:799
anxiety syndrome	DOID:2030
type V (disorder) Glycogen storage disorder	DOID:2746
Non-suppurative otitis media NOS 	DOID:11180
acute gastric ulcer with hemorrhage AND with perforation but without obstruction disorder	DOID:10808
Choroid syndrome	DOID:1417
carcinoma of labia majora	DOID:13389
CVA cerebral vascular accident	DOID:3455
Stromal corneal pigmentation disorder	DOID:12311
Craterlike holes of optic disc disorder	DOID:13295
cornea cancer	DOID:6199
Thymoma, mixed type, malignant	DOID:6723
dysgammaglobulinemia	DOID:11702
Pineal germ cell tumor disorder	DOID:1660
Corneal neovascularization disorder	DOID:11382
polyp of middle ear (disorder)	DOID:7439
Adrenal rest tumor	DOID:1786
Alexanders disease	DOID:4252
macular holes	DOID:7633
Fabry's syndrome	DOID:14499
anogenital venereal wart	DOID:11168
Parkinsons disease NOS disorder	DOID:14330
Infection due to Listeria monocytogenes disorder	DOID:11573
Progeria syndrome disorder Ambiguous	DOID:3911
body dysmorphic disease	DOID:0060163
Ossifying fibromyxoid tumor (disorder)	DOID:2685
Vasomotor rhinitis (disorder)	DOID:4730
Double pterygium disorder	DOID:10525
chronic purulent otitis media	DOID:14247
neoplasm of sigmoid colon 	DOID:1896
NOS glioma	DOID:3070
BlochSiemans syndrome	DOID:3156
leiomyomatous neoplasm (morphologic abnormality)	DOID:127
malignant tumor of hepatic flexure (disorder)	DOID:260
Vesicular rickettsiosis	DOID:11103
lung acinar adenocarcinoma	DOID:6482
malignant tumor of the maxillary sinus	DOID:1357
Oral tuberculosis disorder	DOID:402
transitional cell papilloma NOS morphologic abnormality	DOID:2670
bladder disease	DOID:365
acute retinal necrosis 	DOID:3611
orofaciodigital disorder	DOID:4501
malignant tumour of adrenal medulla	DOID:5719
female urinary stress incontinence finding	DOID:724
Colonic Kaposi's sarcoma	DOID:6804
ear neoplasm	DOID:833
olecranon bursitis	DOID:12581
infectious mononucleosis	DOID:8568
prostate transitional cell carcinoma	DOID:4011
Air-conditioner and humidifier lung (disorder)	DOID:11289
gallbladder syndrome	DOID:0000000
Inverted folicular keratosis	DOID:6945
Third cranial nerve paralysis	DOID:11550
transient cerebral ischemia	DOID:224
Empyema disorder	DOID:3798
Ovarian papillary tumor	DOID:6214
kleptomania	DOID:12400
malignant tumour of acoustic vestibular nerve	DOID:2814
keratitis	DOID:4677
Fat necrosis of breast 	DOID:10691
Cauda equina syndrome disorder Ambiguous	DOID:11577
Anterior spinal artery occlusion syndrome disorder	DOID:6712
splenic tuberculosis	DOID:9305
Pre-eclampsia NOS 	DOID:10591
WHO grade II Ependymal tumor	DOID:4844
Eccrine mixed tumor disorder	DOID:2079
Vernal conjunctivitis (disorder) 	DOID:2474
Lesion of common peroneal nerve, NOS	DOID:12527
third ventricle chordoid glioma	DOID:3773
Hyaline membrane disorder	DOID:12716
Third nerve palsy with pupil sparing	DOID:10864
acute gastric ulcer without hemorrhage and without perforation	DOID:10808
North American blastomycosis	DOID:12663
malignant tumor of lower gingiva 	DOID:9125
invasive ductal carcinoma	DOID:3008
osseous peripheral Neuroepithelioma	DOID:4388
Pneumonic plague unspecified disorder	DOID:10398
Bannworth's syndrome	DOID:11729
malignant neoplasm of temporal lobe	DOID:2135
Colonic Kaposis sarcoma	DOID:6804
villoglandular endometrial endometrioid adenocarcinoma	DOID:6777
trachea carcinoma	DOID:4876
Lateral rectus muscle innervation syndrome	DOID:10865
Suprarenogenic disorder	DOID:12252
Lymphangiosarcoma (disorder)	DOID:2689
Dyshormonogenic goiter disorder	DOID:12175
FAMM syndrome	DOID:10041
acquired keratoderma NOS disorder	DOID:13072
dendritic cell sarcoma	DOID:7849
Crouzon syndrome	DOID:2339
Fetishistic transvestism 	DOID:1233
prothrombin deficiency	DOID:2235
Exophthalmic ophthalmoplegia 	DOID:13135
cranial nerve disorder	DOID:5656
mucinous intrahepatic cholangiocarcinoma	DOID:7024
breast ductal adenoma	DOID:7538
NOS Rhinitis	DOID:4483
vitamin metabolic syndrome	DOID:0050718
Reyes syndrome	DOID:14525
ovarian primitive germ cell tumor	DOID:5351
Tritanopia (disorder)	DOID:11661
hairy cell leukemia of spleen	DOID:10265
unspecified  Trachoma	DOID:11265
Plasmodium falciparum malaria	DOID:14067
pulmonary tuberculosis	DOID:2957
Congestion-fibrosis syndrome	DOID:9346
cirrhosis	DOID:5082
bladder transitional cell papilloma	DOID:6933
West Nile Fever with encephalitis	DOID:2365
no subtype morphologic abnormality adenocarcinoma	DOID:299
hypertrophic pulmonary osteoarthropathy disorder Ambiguous	DOID:10393
Gastrinoma of duodenum	DOID:7959
Kearns-Sayre syndrome (disorder)	DOID:12934
lobular chronic glomerulonephritis	DOID:2920
acute suppurative labyrinthitis	DOID:13534
malignant neoplasm of laryngeal cartilage NOS disorder	DOID:13348
TSH Secreting tumor of Pituitary	DOID:6275
tinea imbricata	DOID:0050116
malignant tumor of tonsillar pillar 	DOID:8688
anthrax syndrome	DOID:7427
galactokinase deficiency	DOID:14695
cognitive disease	DOID:1561
Lipoma of skin and subcutaneous tissue of face NOS (disorder)	DOID:10188
MucinSecreting adenocarcinoma	DOID:3030
Cholera disorder	DOID:1498
Thyroid deficiency	DOID:1459
vector unknown disorder Arthropodborne viral encephalitis	DOID:646
acquired immune deficiency disorder	DOID:635
renal Osteogenic sarcoma	DOID:5983
central nervous system fibrosarcoma	DOID:6451
Oguchi disease	DOID:8498
multiple papillomata due to yaws and wet crab yaws	DOID:10567
Paratyphoid Fever C	DOID:3055
primary malignant neoplasm of brain (disorder)	DOID:1319
Persistent fetal circulation	DOID:13042
Clear cell squamous cell carcinoma of skin (disorder)	DOID:8288
Myelophthisic anemia disorder	DOID:2354
breast papillomatosis	DOID:1634
sarcoma of anus	DOID:4067
Cryptosporidiosis disorder	DOID:1733
polypapilloma tropicum	DOID:10371
Anterior dislocation of lens 	DOID:2460
Unspecified open-angle glaucoma 	DOID:1067
sexual disorder	DOID:0060043
Coats' disease (disorder)	DOID:7765
Transient neonatal neutropenia disorder	DOID:11245
cochlear syndrome	DOID:5463
primary carcinoma of liver (disorder)	DOID:684
orbit cancer	DOID:4143
WC  Whooping cough	DOID:1116
Infection by Microspora 	DOID:4271
meningioma rhabdoid morphologic abnormality	DOID:5058
vaginal carcinosarcoma	DOID:136
Werner's syndrome	DOID:5688
Tick-borne relapsing fever NOS (disorder)	DOID:13036
neoplasm of sigmoid colon disorder	DOID:1896
cavernous hemangioma	DOID:483
Blepharoconjunctivitis NOS (disorder)	DOID:2456
acanthosis nigricans	DOID:3138
blind loop syndrome	DOID:10606
Ebstein's anomaly of common atrioventricular valve 	DOID:14289
uterine corpus adenocarcinofibroma	DOID:7281
steroidinduced glaucoma	DOID:9946
gastric Gcell gastrin producing tumor	DOID:5579
cancer of the gallbladder	DOID:4948
Weils disease	DOID:2297
mediastinum cancer	DOID:5559
bone spur	DOID:203
Vertigo of central origin NOS 	DOID:2479
mixed cellularity disorder Hodgkins disease	DOID:8654
nasopharynx carcinoma	DOID:9261
CD45 deficiency	DOID:0060014
Hemangioendothelioma malignant morphologic abnormality	DOID:0001816
malignant tumor of retina disorder	DOID:4645
Madelung's neck	DOID:14116
acute fatal form Idiopathic pulmonary fibrosis	DOID:2800
chronic obstructive airways disease NOS disorder	DOID:3083
cellulitis and abscess of finger	DOID:13074
neuroblastoma of Adrenal gland	DOID:5718
malignant tumor of trigone of urinary bladder 	DOID:11813
Dermatitis due to unspecified substance taken internally disorder	DOID:37
conus medullaris neoplasm	DOID:3641
syphilitic meningitis	DOID:10073
Croup (disorder)	DOID:9395
Cyst of Bartholin's gland duct 	DOID:851
actinic (Solar) Keratosis	DOID:8866
American mucocutaneous leishmaniasis	DOID:9155
Arteriosclerosis morphologic abnormality	DOID:2349
unspecified (disorder) Dystonia	DOID:544
Retinal transient arterial occlusion NOS (disorder)	DOID:8482
Proteinuria (finding)	DOID:576
tropical sprue	DOID:10607
Amenorrhea NOS finding	DOID:13938
CriglerNajjar syndrome disorder	DOID:3803
Blackfan - Diamond syndrome	DOID:1339
Thai tick typhus	DOID:0050047
Tibial neuropathy (disorder) [Ambiguous]	DOID:1187
coronary stenosis	DOID:4248
gallbladder lipoma	DOID:10201
Lymphoma of rectum	DOID:1988
Stress incontinence - female	DOID:724
West disease	DOID:0050562
Compression of brain NOS (disorder)	DOID:11457
Congenital atrial septal defect disorder	DOID:1882
malignant neoplasm of palatine tonsil disorder	DOID:8858
thalamic disease	DOID:4662
aneurysm disease	DOID:2403
neurofibroma of the esophagus	DOID:961
Median nerve entrapment disorder	DOID:12169
actinic keratosis 	DOID:8866
Oligodendroglioma of brain disorder	DOID:3187
GERD  Gastroesophageal reflux disease	DOID:8534
familial multiple lipoproteintype hyperlipidemia disorder	DOID:13809
Keratosis follicularis (disorder)	DOID:2734
familial adenomatous polyposis	DOID:0050424
Smith-Lemli-Opitz syndrome	DOID:14692
Relapsing fever [dup] (disorder)	DOID:13034
Cystadenoma of the extrahepatic bile duct	DOID:8105
skin and subcutaneous tissue disease	DOID:37
Krabbe's disease	DOID:10587
intestine carcinoma in situ	DOID:9024
chronic inflammation of orbit unspecified	DOID:1397
WilliamsBeuren syndrome	DOID:1928
hemangioma of intracranial structure 	DOID:2517
Other chorioretinitis or retinochoroiditis NOS disorder	DOID:8886
Clear cell hidradenoma	DOID:5443
malignant tumor of cornea 	DOID:6199
Combined small cell carcinoma of the lung	DOID:5421
acidophil adenoma	DOID:5392
Arteriosclerotic cardiovascular disease,	DOID:2348
acute gonococcal cystitis (disorder)	DOID:13690
crescentic glomerulonephritis	DOID:13139
epithelioid hemangioma of skin (disorder)	DOID:14308
Scarlatina	DOID:8596
Inverted follicular keratosis disorder	DOID:6945
benign fibrous histiocytoma (morphologic abnormality)	DOID:4415
acute hemorrhagic gastritis disorder	DOID:4029
medical syndrome	DOID:0060035
Atypical teratoid/rhabdoid tumor	DOID:2129
neoplasm of uterus 	DOID:363
inferolateral myocardial infarct	DOID:5852
lipidrich breast carcinoma	DOID:7076
Werner's disorder	DOID:5688
Anaemia  megaloblastic	DOID:13382
Pelizaeus-Merzbacher disorder	DOID:3210
Fungal meningitis 	DOID:11608
malignant Adrenal tumor	DOID:3953
Monoclonal paraproteinemia (disorder)	DOID:2346
Myelosclerosis,	DOID:4971
ALD	DOID:10588
urethral carcinoma	DOID:734
bone Marrow tumor	DOID:4960
Anorectal stricture 	DOID:11014
hypoactive sexual desire disease	DOID:13868
Superficial multicentric basal-cell carcinoma	DOID:4300
chronic motor or vocal tic disease	DOID:10600
Viral syndrome	DOID:934
Vincent's infection, any site	DOID:13924
female breast central part cancer	DOID:13799
Allergy to pollen 	DOID:4481
Atherosclerosis of renal artery	DOID:14092
carbohydrate metabolic disease	DOID:2978
cystoid macular retinal degeneration	DOID:14245
schizoaffective disease	DOID:5418
Gliosarcoma morphologic abnormality	DOID:3071
urethral Stone	DOID:9589
Cardiac tumor	DOID:117
Dystrophy of vulva	DOID:14292
lower resp tract infection	DOID:6132
poultry worker's lung	DOID:13891
glycogen storage disease IX	DOID:0050594
papillitis	DOID:10175
active vestibular Meniere's syndrome	DOID:13491
Endometriosis of ovary  [Ambiguous]	DOID:11432
Mushroom workers' lung 	DOID:2708
root caries	DOID:14089
Labyrinthitis NOS 	DOID:1468
myophosphorylase deficiency	DOID:2746
Melanotic neuroectodermal tumor	DOID:166
acute alcoholic liver disease disorder	DOID:12351
esophageal basaloid squamous cell carcinoma	DOID:7051
Proctitis NOS (disorder)	DOID:3127
Neuroma	DOID:2001
Listeriosis unspecified disorder	DOID:11573
discitis (disorder)	DOID:10986
Kugelberg-Welander disorder	DOID:12376
bile duct carcinoma	DOID:4897
Osteochondrodysplasia syndrome (disorder)	DOID:2256
Plummer's syndrome	DOID:11277
Choroid plexus papilloma NOS (morphologic abnormality)	DOID:2626
pediatric tumor of Cerebellum	DOID:5059
bile occlusion	DOID:13580
malignant tumor of tonsillar fossa	DOID:8969
pediatric Infratentorial tumor	DOID:4207
Pterygium NOS 	DOID:10526
Turner's phenotype, karyotype normal (disorder)	DOID:3490
adenoid cystic carcinoma of trachea (disorder)	DOID:4875
malignant neoplasm of male genital organ site unspecified	DOID:3856
Giant-cell thyroiditis	DOID:7165
Nodule-thyroid, non tox	DOID:13195
plantar nerve lesion	DOID:12524
Leber's disease	DOID:14791
dyskinetic cerebral palsy	DOID:0050672
4-hydroxybutyric aciduria	DOID:0060175
Medulloadrenal hyperfunction disorder	DOID:12257
organ system cancer	DOID:0050686
Rapidly progressive glomerulonephritis (disorder)	DOID:4776
cork-handlers' disease or lung 	DOID:840
splenic sequestration	DOID:11786
Lynch syndrome	DOID:3883
plasma thromboplastin antecedent deficiency	DOID:2229
extranodal and solid organ sites Hodgkin's granuloma, unspecified site	DOID:8651
malignant neoplasm of skin 	DOID:4159
methylmalonic aciduria and homocystinuria type cblD	DOID:0050716
neuroendocrine carcinoma disorder	DOID:1800
Complete trisomy 21 syndrome 	DOID:14250
acute lymphadenitis 	DOID:1602
chorioepithelioma	DOID:3594
Asphyxia, in liveborn infant 	DOID:11088
Christ-Siemens-Touraine disease	DOID:14793
anal carcinoma	DOID:4908
tumor of the Glottis	DOID:2597
HbC disease	DOID:2859
malignant glandular tumor of peripheral nerve sheath	DOID:8420
disorder of testis disorder	DOID:2519
flying phobia	DOID:605
Schistosomiasis of bladder 	DOID:1394
G Trisomy	DOID:14250
Pearly disease (disorder)	DOID:106
Rheumatic pulmonary valve disease NOS disorder	DOID:5748
stromadominant and stromapoor composite ganglioneuroblastoma	DOID:7949
Choroid disorder NOS 	DOID:1417
chronic conjunctivitis NOS (disorder)	DOID:2475
anxious personality disorder	DOID:1509
Cholera - Vibrio cholerae 	DOID:1498
fetishism	DOID:1235
pediatric testicular mixed germ cell tumor	DOID:6161
coenzyme Q10 deficiency syndrome	DOID:0050730
Tuberculosis of intestines peritoneum and mesenteric glands	DOID:404
NSHL	DOID:8838
malignant neoplasm of posterior wall of nasopharynx	DOID:9261
Keratitis	DOID:4677
Basal cell carcinoma	DOID:2513
westSiberian encephalitis	DOID:0050175
laryngeal tumor	DOID:2598
Cyclic neutropenia 	DOID:5339
or pseudohole of retina Macular cyst hole	DOID:13214
Raynaud's syndrome (disorder)	DOID:10300
Rheumatic mitral insufficiency	DOID:58
heavy chain syndrome	DOID:0060125
spondyloepiphyseal dysplasia congenita	DOID:14789
Chancroid  [Ambiguous]	DOID:13778
Actinomycotic mycetema	DOID:8478
pancreas disorder	DOID:26
sclerosing keratitis	DOID:14444
Clear cell carcinoma of Endometrium	DOID:5299
Stenosis of lacrimal canaliculi disorder	DOID:13654
Salivary Cyst	DOID:12904
prostatic urethral cancer	DOID:6167
Wagenmann-Froboese syndrome	DOID:10016
hepatic coma (disorder)	DOID:12550
biliary tract cancer	DOID:4607
Hodgkin's granuloma NOS 	DOID:8651
unspecified malignant neoplasm of greater curvature of stomach	DOID:10534
Obstruction of urethra 	DOID:12577
Papillary thyroid carcinoma (disorder)	DOID:3969
cblB TYPE METHYLMALONIC ACIDURIA, VITAMIN B12-RESPONSIVE, DUE TO DEFECT IN SYNTHESIS OF ADENOSYLCOBALAMIN	DOID:14749
orbital cyst 	DOID:14233
Angiolipoma, infiltrating (morphologic abnormality)	DOID:3615
giant cell arteritis	DOID:13375
pulmonary venoocclusive syndrome	DOID:5453
anus syndrome	DOID:3128
Congenital factor IX disorder	DOID:12259
Calcinosis 	DOID:182
Generalized seborrheic dermatitis of infants disorder	DOID:8941
familial motor and sensory neuropathy	DOID:2477
BamforthLazarus syndrome	DOID:0050655
Peptic ulcer with perforation disorder	DOID:752
Mycosis fungoides NOS (disorder)	DOID:8691
Oligohydramnios - delivered (disorder)	DOID:12215
monofixation disorder	DOID:9843
nasal cavity inverting papilloma	DOID:4633
renal tubular acidosis (disorder)	DOID:14219
sideroblastic anemia with spinocerebellar ataxia	DOID:0060064
space motion sickness	DOID:4796
epithelial tumor of ovary (disorder)	DOID:2152
hypermobility of the coccyx 	DOID:12537
disease due to Dicrocoeliidae disorder	DOID:1219
Preeclampsia NOS disorder	DOID:10591
bladder papilloma NOS (disorder)	DOID:6933
chagas' disease with digestive system involvement	DOID:12140
squamous cell carcinoma of paranasal sinus	DOID:0050619
abdominal aortic aneurysm (disorder)	DOID:7693
malignant mast cell tumors involving intraabdominal lymph nodes	DOID:13005
rhinoscleroma	DOID:11336
eye and adnexa disease	DOID:1492
erythroblastosis fetalis	DOID:1098
undulant fever	DOID:11077
acute pancreatitis unspecified (disorder)	DOID:2913
Sjogren syndrome	DOID:12894
male genital organ stricture NOS 	DOID:12333
Myocardial Infarct	DOID:5844
rhinosinusitis	DOID:10459
Azorean disease (disorder)	DOID:1440
Peroneal nerve palsy	DOID:6925
Hyaline membrane disease	DOID:12716
cholangitis	DOID:9446
Spastic diplegia (disorder)	DOID:10965
Cutaneous Verruciform Xanthoma	DOID:5769
pancreatic Gcell tumor	DOID:5580
Extratemporal epilepsy 	DOID:2544
Kaposis sarcoma of skin	DOID:8632
sarcoma of the brain	DOID:2132
Wegeners granulomatosis disorder	DOID:12132
Fibrolamellar hepatocellular carcinoma 	DOID:5015
malignant basal cell tumor (morphologic abnormality)	DOID:2513
sweat gland disorder	DOID:1383
Achilles bursitis (disorder) 	DOID:12857
tumor of exocrine pancreas	DOID:1795
malignant Mesothelioma, biphasic	DOID:4486
Atresia of nares	DOID:9574
neoplasm of small intestine disorder	DOID:7505
submandibular gland syndrome	DOID:12897
Melnick-Fraser syndrome 	DOID:14702
proliferative fasciitis	DOID:9599
Hemorrhagic nephrosonephritis	DOID:11266
Juvenile osteochondrosis of hip and/or pelvis (disorder)	DOID:14415
Atresia of bile duct	DOID:13608
granuloma inguinale	DOID:9113
Alastrim (disorder)	DOID:9153
Septal defventricular	DOID:1657
Hodgkin's disease, lymphocytic depletion NOS	DOID:8628
3oxothiolase deficiency	DOID:14723
Cerebral lipidosis (disorder)	DOID:10742
serous carcinoma	DOID:3114
Unspecified optic atrophy (disorder)	DOID:5723
Pneumoconiosis NOS (disorder)	DOID:10316
malignant neoplasm of main bronchus NOS 	DOID:3924
chronic renal failure syndrome (disorder)	DOID:784
Pseudobulbar palsy disorder	DOID:12680
CJD (Creutzfeldt Jakob disease)	DOID:11949
Celiac disease disorder	DOID:10608
Dunnigan Syndrome	DOID:0050440
Tibial neuropathy (disorder) 	DOID:1187
Cardiomyopathy, hypertrophic	DOID:11984
unspecified Conjunctivitis	DOID:6195
primary carcinoma of liver 	DOID:684
benign synovioma	DOID:2701
Berlin breakage syndrome	DOID:7400
Weston-Hurst syndrome	DOID:10992
without perforation AND without obstruction disorder acute gastrojejunal ulcer without hemorrhage	DOID:10927
malignant (morphologic abnormality) epithelioid mesothelioma	DOID:4489
reading disease	DOID:13365
small cell and squamous cell carcinoma of the lung	DOID:7081
discharge - leukorrhea	DOID:3766
HPOA  hypertrophic pulmonary osteoarthropathy	DOID:10393
philophthalmiasis	DOID:0050250
De Quervain disorder	DOID:14107
aorta angiosarcoma	DOID:4510
familial sensory neuropathy	DOID:0050548
Pontiac fever	DOID:0050150
lymphogranulomatosis	DOID:11335
Quadriplegia unspecified	DOID:12835
Corneal tumor	DOID:6199
Kaposi's sarcoma of rectum	DOID:6190
Inflammatory disease of the uterus (disorder)	DOID:13736
TurnerKiser syndrome	DOID:9467
purine-pyrimidine metabolic syndrome	DOID:653
Mesothelioma of Peritoneum	DOID:1789
Disseminated chorioretinitis and retinochoroiditis NOS (disorder)	DOID:8787
Lutembacher's disorder	DOID:1998
acute cholecystitis unspecified disorder	DOID:1949
California Encephalitis	DOID:0050118
cervical mullerian papilloma	DOID:9442
Multiple synostosis syndrome (disorder)	DOID:14762
Hodgkins disease lymphocytic depletion NOS	DOID:8628
cocaine dependence	DOID:9975
Round cell liposarcoma morphologic abnormality	DOID:5692
